Total Population,Female Population,Male Population,Employment in Agriculture(%),Female Employment in Agriculture(%),Female Employment in Industry(%),GDP in USD,Agriculture value added(in USD),Electric Power Consumption(kWH per capita),Renewable Energy Consumption (%),Fossil Fuel Consumption (%),Year,Country
272657000.0,138548214.0,134108786.0,1.75999999046326,0.949999988079071,13.6000003814697,8577554457000.0,114674330000.0,12889.8322801175,4.51426029882715,86.4564944223768,1997,USA
269394000.0,136961367.0,132432633.0,1.79999995231628,0.970000028610229,13.8100004196167,8073122000000.0,154343876500.0,12854.2989079193,4.76393045060593,85.5100613230784,1996,USA
266278000.0,135451850.0,130826150.0,1.83000004291534,0.990000009536743,14.0200004577637,7639749000000.0,154343876500.0,12659.607628118,4.72655433519206,85.4693359772985,1995,USA
263126000.0,133928126.0,129197874.0,1.86000001430511,1.00999999046326,14.1999998092651,7287236000000.0,154343876500.0,12455.1621656545,4.08864139839829,85.9121290643525,1994,USA
259919000.0,132378008.0,127540992.0,1.88999998569489,1.01999998092651,14.2600002288818,6858559000000.0,154343876500.0,12261.5237824091,4.28152840674077,86.1179647916857,1993,USA
256514000.0,130719657.0,125794343.0,1.9099999666214,1.03999996185303,14.3999996185303,6520327000000.0,154343876500.0,12014.9582478929,4.76308310810846,85.5748223295601,1992,USA
252981000.0,128977075.0,124003925.0,1.92999994754791,1.04999995231628,14.5200004577637,6158129000000.0,154343876500.0,12134.1721315039,4.50791959377071,85.6947378489449,1991,USA
249623000.0,127297431.0,122325569.0,1.5507142799241207,0.8271428495645522,11.042142936161587,5963144000000.0,154343876500.0,11713.3317042099,4.17546218583434,86.4378383178815,1990,USA
246819000.0,125869265.0,120949735.0,1.5507142799241207,0.8271428495645522,11.042142936161587,5641580000000.0,154343876500.0,11531.9323066701,6.4112208020751105,87.0932872393801,1989,USA
244499000.0,124661002.0,119837998.0,1.5507142799241207,0.8271428495645522,11.042142936161587,5236438000000.0,154343876500.0,11298.3325085174,6.4112208020751105,87.0772387170186,1988,USA
242289000.0,123494563.0,118794437.0,1.5507142799241207,0.8271428495645522,11.042142936161587,4855215000000.0,154343876500.0,10886.8582560496,6.4112208020751105,87.37781446172,1987,USA
240133000.0,122359414.0,117773586.0,1.5507142799241207,0.8271428495645522,11.042142936161587,4579631000000.0,154343876500.0,10424.4272965398,6.4112208020751105,87.6566326584691,1986,USA
237924000.0,121213526.0,116710474.0,1.5507142799241207,0.8271428495645522,11.042142936161587,4338979000000.0,154343876500.0,10414.2078983205,6.4112208020751105,88.3016686762272,1985,USA
235825000.0,120145925.0,115679075.0,1.5507142799241207,0.8271428495645522,11.042142936161587,4037613000000.0,154343876500.0,10282.3746422135,6.4112208020751105,88.9010414433368,1984,USA
233792000.0,119129099.0,114662901.0,1.5507142799241207,0.8271428495645522,11.042142936161587,3634038000000.0,154343876500.0,9742.00571448125,6.4112208020751105,89.4550670754244,1983,USA
231664000.0,118069136.0,113594864.0,1.5507142799241207,0.8271428495645522,11.042142936161587,3343789000000.0,154343876500.0,9544.46094343532,6.4112208020751105,90.0431205042659,1982,USA
229466000.0,116961245.0,112504755.0,1.5507142799241207,0.8271428495645522,11.042142936161587,3207041000000.0,154343876500.0,9976.69371497302,6.4112208020751105,90.8319465466873,1981,USA
227225000.0,115807153.0,111417847.0,1.5507142799241207,0.8271428495645522,11.042142936161587,2857307000000.0,154343876500.0,9862.36549675432,6.4112208020751105,91.4260719583639,1980,USA
225055000.0,114660067.0,110394933.0,1.5507142799241207,0.8271428495645522,11.042142936161587,2627333000000.0,154343876500.0,9700.69538557242,6.4112208020751105,91.8029261569988,1979,USA
222585000.0,113336721.0,109248279.0,1.5507142799241207,0.8271428495645522,11.042142936161587,2351599000000.0,154343876500.0,9560.5454096188,6.4112208020751105,91.7438061244566,1978,USA
220239000.0,112064477.0,108174523.0,1.5507142799241207,0.8271428495645522,11.042142936161587,2081826000000.0,154343876500.0,9337.72401799863,6.4112208020751105,92.4223027301356,1977,USA
218035000.0,110868770.0,107166230.0,1.5507142799241207,0.8271428495645522,11.042142936161587,1873412000000.0,154343876500.0,8968.7756552847,6.4112208020751105,93.0056154760703,1976,USA
215973000.0,109760877.0,106212123.0,1.5507142799241207,0.8271428495645522,11.042142936161587,1684904000000.0,154343876500.0,8522.39400295407,6.4112208020751105,93.0979531123041,1975,USA
213854000.0,108644597.0,105209403.0,1.5507142799241207,0.8271428495645522,11.042142936161587,1545243000000.0,154343876500.0,8449.92845586241,6.4112208020751105,94.1564542460561,1974,USA
211909000.0,107632675.0,104276325.0,1.5507142799241207,0.8271428495645522,11.042142936161587,1425376000000.0,154343876500.0,8573.19415409445,6.4112208020751105,94.9771886917797,1973,USA
209896000.0,106592521.0,103303479.0,1.5507142799241207,0.8271428495645522,11.042142936161587,1279110000000.0,154343876500.0,8076.40926935244,6.4112208020751105,95.3667577934488,1972,USA
207661000.0,105431729.0,102229271.0,1.5507142799241207,0.8271428495645522,11.042142936161587,1164850000000.0,154343876500.0,7517.30464555213,6.4112208020751105,95.6438071526866,1971,USA
205052000.0,104063613.0,100988387.0,1.5507142799241207,0.8271428495645522,11.042142936161587,1073303000000.0,154343876500.0,7236.65704309151,6.4112208020751105,95.9187712540164,1970,USA
202677000.0,102793272.0,99883728.0,1.5507142799241207,0.8271428495645522,11.042142936161587,1019900000000.0,154343876500.0,6904.83379959245,6.4112208020751105,95.8586746434697,1969,USA
200706000.0,101711678.0,98994322.0,1.5507142799241207,0.8271428495645522,11.042142936161587,942500000000.0,154343876500.0,6385.45932857015,6.4112208020751105,95.9226132734279,1968,USA
198712000.0,100611313.0,98100687.0,1.5507142799241207,0.8271428495645522,11.042142936161587,861700000000.0,154343876500.0,5888.34091549579,6.4112208020751105,95.9821682441868,1967,USA
196560000.0,99437061.0,97122939.0,1.5507142799241207,0.8271428495645522,11.042142936161587,815000000000.0,154343876500.0,5590.33374033374,6.4112208020751105,95.9644902619563,1966,USA
194303000.0,98225088.0,96077912.0,1.5507142799241207,0.8271428495645522,11.042142936161587,743700000000.0,154343876500.0,5234.68500229024,6.4112208020751105,95.8601615794837,1965,USA
191889000.0,96951949.0,94937051.0,1.5507142799241207,0.8271428495645522,11.042142936161587,685800000000.0,154343876500.0,4970.44645602406,6.4112208020751105,95.8016211194505,1964,USA
189242000.0,95575715.0,93666285.0,1.5507142799241207,0.8271428495645522,11.042142936161587,638600000000.0,154343876500.0,4690.48625569377,6.4112208020751105,95.7693155916265,1963,USA
186538000.0,94180305.0,92357695.0,1.5507142799241207,0.8271428495645522,11.042142936161587,605100000000.0,154343876500.0,4433.60602129325,6.4112208020751105,95.6055139735254,1962,USA
183691000.0,92714569.0,90976431.0,1.5507142799241207,0.8271428495645522,11.042142936161587,563300000000.0,154343876500.0,4182.17550124938,6.4112208020751105,95.5667993020266,1961,USA
180671000.0,91157654.0,89513346.0,1.5507142799241207,0.8271428495645522,11.042142936161587,543300000000.0,154343876500.0,4049.786628734,6.4112208020751105,95.5256695527392,1960,USA
